name,anonymousId,originalTimestamp,userId,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,location,button_name,search_text,traits,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,input_value,input_num,input_name,event_type
dashboard,04789f31-32c7-4214-8c65-d88d633b3db8,2025-10-01 23:24:03.266000+00:00,,dashboard,ajs-next-1759361043266-9804789f-3132-4742-940c-65d88d633b3d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1759358810798x180429552668851300,dashboard,dashboard,,,,,,,,,,,,,,,,,,,,,,,,page
,d0174a13-8905-422b-8c42-28e83eb09384,2025-10-01 23:50:15.069000+00:00,,,ajs-next-1759362615069-8905622b-4c42-48e8-beb0-93842d2d96eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,true,,,,,,,,,,,,,,,,,,,,impression
index,e9bf8645-c1de-4a8c-8c61-7fc1f8f4ad90,2025-10-01 23:50:42.584000+00:00,,index,ajs-next-1759362642584-1ce9bf86-45c1-4eba-8ccc-617fc1f8f4ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
index,d0174a13-8905-422b-8c42-28e83eb09384,2025-10-01 23:50:14.670000+00:00,,index,ajs-next-1759362614670-43d0174a-1389-4562-ab4c-4228e83eb093,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
,e9bf8645-c1de-4a8c-8c61-7fc1f8f4ad90,2025-10-01 23:50:42.591000+00:00,,,ajs-next-1759362642591-8645c1de-ba8c-4c61-bfc1-f8f4ad90daf5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,true,,,,,,,,,,,,,,,,,,,,impression
business_profile,4294702f-2d84-4b5d-9a87-43ebf8c97db3,2025-10-01 23:51:15.506000+00:00,,profile,ajs-next-1759362675506-c8429470-2f2d-449b-9dda-8743ebf8c97d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,,,,,,,,,,,,,,,,,,,,,page
,d0174a13-8905-422b-8c42-28e83eb09384,2025-10-01 23:50:14.683000+00:00,,,ajs-next-1759362614683-4a138905-622b-4c42-a8e8-3eb093842d2d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500",,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,true,,,,,,,,,,,,,,,,,,,,impression
,e9bf8645-c1de-4a8c-8c61-7fc1f8f4ad90,2025-10-01 23:50:42.902000+00:00,,,ajs-next-1759362642902-c1deba8c-cc61-4fc1-b8f4-ad90daf56a3a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Windows,true,,,,,,,,,,,,,,,,,,,,impression
,04d17593-491e-44b5-bee2-53a8bbb0299e,2025-10-02 00:31:53.314000+00:00,,,ajs-next-1759365113314-7593491e-14b5-4ee2-93a8-bbb0299ef938,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,,"[{'brand': 'Not(A:Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '133'}, {'brand': 'Chromium', 'version': '133'}]",False,Linux,true,,,,,,,,,,,,,,,,,,,,impression
,04d17593-491e-44b5-bee2-53a8bbb0299e,2025-10-02 00:31:54.614000+00:00,,,ajs-next-1759365114614-491e14b5-fee2-43a8-bbb0-299ef93868ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960",,,"[{'brand': 'Not(A:Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '133'}, {'brand': 'Chromium', 'version': '133'}]",False,Linux,true,,,,,,,,,,,,,,,,,,,,impression
